CRIM,ZN,INDUS,POLINDEX,RM,AGE,DIS,HIGHWAYCOUNT,TAX,PTRATIO,IMM,BPL,PRICE,RIVERSIDE
5.866912863643177,0.9512206713536536,19.693912058780683,1.2310896851334918,6.0,89.0,2.5923519840377187,24,666.5649168003058,20.32021175997919,374.63034111363345,8.88626153728516,25.624415156911915,NO
0.30707470550687166,2.1635538301261183,10.267661937982059,1.207805422750098,7.0,55.0,3.372429033755202,5,384.08500874351313,21.192180642583743,395.5098849590534,13.592937547705784,23.159013730713,NO
1.2738205742495405,0.039073266880637,3.1276116400622596,0.8029380266893693,10.0,77.0,3.869182831043825,2,276.2374926268625,18.614238805589398,397.5569092467005,4.3887542442489424,41.14844195375001,NO
6.965168992516516,0.5178540268805406,19.37491885624347,0.9723976990255474,7.0,84.0,3.910133121978814,24,666.260358108979,21.110141474964948,398.2047342485976,14.282077358075428,19.979467009198252,NO
1.1844071673861465,1.5098354731902455,9.083702079316595,1.926219530503354,6.0,92.0,3.2157871815276473,6,384.64556255628804,21.357973967025323,396.28299958306695,21.107056276173772,19.66116137148588,NO
2.1144525352136387,0.769673951179668,20.189541051301582,1.867059567757307,5.0,89.0,1.9807138670618456,5,403.7657320126634,14.968777173672072,343.6271813749063,12.808204862473655,15.675645578676814,YES
0.8074059476072261,0.5402058237973733,10.175602924222318,0.7285909352980815,9.0,68.0,4.214699119095512,5,304.44450007237197,19.460421793378462,395.632301664643,10.888949782366442,24.388225444336957,NO
2.6751327324366283,14.533068073954714,8.547316330024596,1.8085482263458543,7.0,96.0,6.83894293919239,5,311.62225606439,17.887930490743287,397.10992593847044,19.578413581975248,29.058771473979096,NO
2.6486655095601073,0.021631271236582858,19.604986717567346,1.1655558602972937,6.0,97.0,2.9061421870726165,6,403.29984269651356,14.874743959690527,349.68540798825467,12.259418766805044,19.421837357524446,NO
1.2846421265451171,0.5864042117566381,10.309706854720638,0.9330690681532938,8.0,97.0,4.490529233987796,4,307.0544543379767,21.133947263428883,360.05373191527787,18.798197111400253,13.488911761280336,NO
9.008389160072392,1.8958333396417841,19.37398798430664,1.237035576392906,7.0,100.0,2.7161588938430725,24,667.1145384749098,21.322698558912474,392.10468906404486,18.13320068664457,13.624209973214878,NO
0.21405708597603015,0.0189546456945677,5.408153300184813,2.2946343511367733,6.0,35.0,6.2179072020780275,6,224.94829069344874,20.498802152117175,397.06754124766866,9.688905351684983,22.007792561055492,UNKNOWN
0.14421557538519764,0.1536407602108451,5.136358794872021,1.6023513398056364,6.0,48.0,3.6532822392118014,5,297.87436977482986,17.77753761515242,394.0311391202014,11.0707649957793,23.814161736645676,NO
0.9672941086991024,1.215630416509576,14.776347236236635,1.4864590606349892,7.0,19.0,6.692056316736644,5,289.9422495204876,17.13441047595839,399.0216475222976,8.978626899093411,24.337829858984374,NO
1.5369332339486934,0.11035688765290193,8.288371531026531,2.1771120729804267,6.0,99.0,4.185359259755085,5,307.24939180259264,22.081307633946125,378.2793747763179,22.12590555933143,13.672196955821423,NO
0.8713314364477882,40.354995778131695,1.3685191580604426,1.1697046719070945,7.0,45.0,9.658135800568871,2,337.362412787893,19.987932386182536,397.3196207879742,6.3971587740554945,23.57625737215745,NO
2.073071242676167,1.653147648078511,7.682398737273123,1.0419259081572205,6.0,63.0,6.555149563776492,3,233.2952262781298,18.63612166390439,397.266852212772,16.96863712753953,20.528661252031284,NO
11.017446756643917,0.045954073737739486,18.601027700738246,2.2224015940037316,-1.0,94.0,2.7697543522468484,24,666.9588363485872,20.368454001354742,7.087566716497158,19.95561503057019,15.169458713411844,NO
11.804108408711425,0.35817490346650205,18.223274796884926,2.5330388444957084,6.0,101.0,2.259609563485996,24,667.068055400798,20.42276964342804,378.04922960012027,20.789789662768356,13.426771646705692,NO
0.36100221309351616,0.5938790495684345,11.47043685271856,1.7598234698566655,8.0,53.0,5.195860231451294,4,278.145821667456,19.00606967178128,395.54589539945823,11.61307866361417,25.266214530224058,NO
2.160208202009753,0.13014882689096166,8.938782827561885,1.992176037063181,8.0,95.0,4.958163550179538,5,307.3712968457031,21.114458769403743,388.50864193493453,13.013658489058901,18.56886786564968,NO
8.547961489724837,0.6613315828104815,18.50414017294675,2.1061962393640283,-1.0,100.0,2.353923797837933,24,666.225700779648,20.387348470123108,398.3818786791375,21.32067554317211,12.063842524739808,NO
0.5083658725001245,75.12313202600173,5.448859768636907,1.5339976204304313,6.0,49.0,8.28288739935804,4,469.2181835374625,23.21090723215748,396.9199917142444,15.25242513293319,20.800972222428033,NO
2.083130294983678,18.91224170389583,3.1669723825856284,1.5666285894683143,7.0,67.0,4.652846138602727,2,296.76636332973527,17.169188997042816,397.75970893527006,5.149246804890355,25.759742282971022,NO
0.38911081552281374,47.249037316954436,4.331228170889942,1.0801319450323912,8.0,26.0,7.267189587095836,5,398.76592681876724,15.218391736171219,392.17315407461814,2.921250981020126,36.69192765531131,NO
0.5883178084559335,41.3579481930502,7.415510840130371,1.9846343534193551,7.0,33.0,5.295867684806643,5,254.70335932976297,18.4017994682065,397.2938930298631,3.544780579363957,32.879772176243485,YES
9.824009292484462,0.33434909324016204,18.5160384379318,1.6873185375206277,8.0,99.0,2.9815442567945896,25,667.1142606568874,20.880649950545468,397.58524772123366,21.977885733540738,13.909322172597445,NO
0.6871091825820825,0.279525171482472,14.889408950520655,1.3269548616525904,7.0,70.0,2.572493476891368,1,273.22026380033935,22.038363888781195,393.01867933193483,10.52161563569248,22.6028981051589,NO
3.0463625321938363,0.49615775595754225,20.38422152871064,1.7097229203054671,7.0,94.0,3.3344941398362495,5,405.49199670703194,14.745049674943063,240.35343103551494,11.217323483561175,25.46046876859148,NO
1.5660775370151427,0.723988098986969,2.940710574213051,2.2065215454081537,6.0,90.0,4.863642137169014,4,193.00326118422672,18.430318598817426,391.84473110890883,15.884981369374174,26.674709853064947,NO
2.626372750888316,0.28930741705467306,11.165338647594954,1.1059500179579764,6.0,44.0,4.364769937930751,6,391.3904238857742,19.51272902669574,396.92027341137117,14.039378164263503,25.10729433877633,NO
3.30690224849585,0.8456599948465902,20.240935607406087,1.063611750404988,7.0,93.0,2.6271787059234364,7,403.4000426241157,16.034056061802698,240.71940646168164,10.113963233572411,26.00398090847306,NO
0.5969390256303158,22.124717122381856,6.0170942524859115,1.1922592037826003,9.0,10.0,8.935087188079494,8,330.28650210609226,19.442094103977706,397.8420208779237,3.715390709512537,43.2393677159587,NO
0.4641415143747775,1.467634133657406,5.082610532962173,1.6086598114876505,6.0,69.0,3.4302164078877952,6,296.1397247076719,16.666822960875688,394.8111070138227,10.571909250887412,22.696233393515314,NO
1.605162400975029,0.9812566150753256,9.807692761164462,1.7666321273478485,6.0,96.0,3.9824957209692196,4,307.7056116209576,22.673965657616282,360.4136132524921,19.80215627816344,14.044739678678184,NO
0.9943277743484457,0.5006570877142374,10.884233663258662,1.780197815322052,7.0,96.0,3.577383476505047,7,432.01850933753923,19.124510530903795,397.9551434493113,17.606784094339414,18.869886568120577,NO
1.9492550474206383,0.2786995769104472,7.462008512331691,0.9226451916834486,7.0,80.0,6.413307945180619,3,243.60098977722353,20.310011376856153,397.32475610861724,10.84053170130278,21.94715304635214,NO
2.1795616141301384,35.939728399816325,1.5804984618310065,2.1240210836387066,7.0,50.0,7.470046717603997,1,284.48209640049083,15.88756520169456,395.2037614989766,5.53378013656943,34.11283437707461,NO
0.7700322050571182,1.40565498163028,10.32640366423255,1.8385709482504669,7.0,83.0,3.9113513905317374,6,432.365091517433,18.29577400819006,394.62833586200884,10.507436844821587,19.591797455193596,NO
9.934361707481495,0.3007723537354508,18.662709201850387,1.81976216744809,-1.0,100.0,2.460607219056606,25,666.7426247821707,20.73690537127651,398.9136156128144,20.890438548015915,12.166678931235321,NO
1.6796471670972815,0.760226649621225,6.975676841331304,1.3444308955804298,7.0,63.0,4.138057633569095,9,307.6699341847641,17.511106969903693,377.22544017153797,11.007819490148593,24.66009026077624,NO
6.865654939174581,0.26199264194152494,18.618286731307613,1.4980818137857939,7.0,97.0,2.011396880105642,26,666.7827306686985,20.983085843411352,397.0234023112174,19.60969214473557,14.551692714938001,NO
0.6419011237370716,1.055944615127583,3.316301967393931,0.8147204767884935,9.0,63.0,3.632000553165458,2,276.4993132704219,18.77515914488263,398.07062524376914,7.473550271286059,33.25026492047695,NO
0.6060072378454819,0.6042356299266222,14.203581491978314,2.1518799621200166,8.0,93.0,4.493931704110939,6,277.4936927782593,17.617572330930596,394.29209505813884,11.156209261409183,24.01179916487227,YES
8.688681635534076,0.8852286086208043,18.514383018704237,1.5656421548628376,-1.0,98.0,2.3045252623294634,25,666.9156999173059,20.501278347259312,305.3034162171965,20.353539429681206,13.604214647150492,NO
0.07827238102817964,0.20509315950142742,6.152854499796917,0.9396283405813217,8.0,47.0,5.783215458091605,5,225.15463241389745,20.57715559558631,399.7725997088992,10.05980423552116,19.57657579573093,NO
2.4866634814645807,1.0588955427550446,20.225800716850355,1.2882983879846162,6.0,94.0,2.6886977439298896,7,403.9729584090485,16.26421789589609,339.1710072480449,6.947941982303764,28.135354464863227,YES
8.8468929066999,0.2728653622796277,18.48776276113634,1.0437827128398158,-1.0,100.0,2.571020204559441,24,667.0327944637869,21.178448379182548,304.8196895440071,20.522473224735005,13.828001766960341,NO
1.4694661932878188,40.90080174902515,6.595519194303014,2.258894270131946,7.0,33.0,4.477292251240357,5,254.6519957359646,17.852437422386334,397.28867611346965,4.199404202112264,32.874451444454486,YES
0.973626940943068,35.90997953742787,6.921641254933148,1.4542387136913812,7.0,28.0,7.944961218952686,2,304.571208739272,17.984858655933397,394.1173335777011,13.613698754575635,18.299618787754227,NO
0.8297832163932441,1.6054926803295793,3.732035288732106,0.8999841434090878,7.0,96.0,4.57518208667609,3,193.4612990164277,19.636258251813707,398.1099016135925,5.803928421056245,33.48132306252933,NO
0.4270078074317289,61.35981343239903,3.329798451761051,0.5682219386450837,7.0,19.0,11.416036181310272,4,411.37634736312157,18.3345217622168,392.35107056959436,8.128713281808,19.514725753851046,NO
0.7208085648834067,0.43789279208476245,6.932331562365897,0.6502715419014985,9.0,82.0,3.4709582009983366,9,307.5553166472365,18.132671259871763,398.2992280115063,7.739102905067277,30.758308709094344,NO
1.7582427910611873,1.4569069464892144,22.66256765995951,1.3220451204787529,6.0,101.0,2.5772987325918852,4,437.6659138317491,22.224382169629372,397.68811271986726,34.60921280790855,14.683664672887643,NO
4.819771687583289,0.014653453834367624,18.676903386399932,1.205436297443848,7.0,76.0,4.152087523036075,24,666.564709040398,20.46860067984538,394.7169374397189,14.397373428628624,23.696560506406048,NO
7.051189696787011,0.05837432816366695,19.4209663495469,1.578655984513389,7.0,91.0,3.718155697790605,24,666.4220341099028,21.123712247899338,394.53041470673867,10.556672712202932,20.32731764391713,NO
1.0831162309463016,0.9970036270184657,7.000378485130861,1.9300484739923227,6.0,95.0,6.45387357695887,3,234.4685103350249,18.132796464980164,397.05662733705884,30.828723018278502,15.163179040706412,NO
1.7081720559594724,1.284631084296617,9.961381878277892,0.9999709330681099,6.0,74.0,3.949244068214244,8,391.23328329912033,19.681110594445574,395.9877291486612,15.979928260498763,18.40888758136495,NO
1.3063325704780058,52.96680350354833,5.56112636939217,0.5037400465643417,8.0,25.0,7.67409774289827,7,293.7082190090498,18.199726963932655,372.8058743170626,10.667136926878456,26.711993180118764,NO
3.0231624246123703,0.6338039017546134,10.654474937905619,0.5870489107401562,8.0,83.0,3.377082142935941,5,304.295363910823,18.529789181867837,397.90115573584774,5.52225037022302,23.418336780781004,NO
0.41256356745948475,30.795857876248153,5.559921035439353,0.7690832038769114,7.0,53.0,8.132176118270316,8,300.7594504569463,16.865154268682353,374.3124132918077,12.883583969810541,22.761701580979413,NO
0.40068094214260086,1.2041627393490406,7.5554293434077815,2.4897001063764597,7.0,62.0,5.379501163421176,2,242.55095334589524,18.55811344826215,393.35448167995344,4.813040303880206,34.727427411767124,NO
3.307592423755128,0.622379726416563,20.21611702231407,1.5380519731774618,6.0,94.0,2.0107372072162555,6,403.05887676175485,16.74200528538181,89.9798096175459,16.8779775154287,13.480937854378594,NO
2.070850273345247,0.7344368350502518,6.339155948415265,0.6484968671509952,7.0,63.0,4.544013748440522,5,279.65249944087583,19.72689983900417,378.2804224820382,11.688743661611227,20.15519219121222,NO
0.37411882889746373,1.3854216787648477,5.04750843692177,2.1853436595162146,7.0,52.0,8.106746543191457,4,353.05890313452693,20.899078169889354,365.54672940931295,13.285071723488366,17.732223092160364,NO
1.3063914610003677,0.7614518716849707,7.295279531137999,1.4850153378317783,9.0,76.0,4.220218812345645,9,307.0255561636906,17.941874334007412,386.4513150622501,3.151467952023502,42.60193359148256,NO
0.2714988510681459,0.20308021169195636,4.519577951772661,1.5674624952192413,7.0,91.0,2.8428165678779656,5,296.7463622245943,16.99089508587375,397.27837296299407,14.97362235467239,23.941514610461905,NO
1.766080964098992,0.6218623211918523,4.6466655867518725,1.7396056501791075,7.0,48.0,3.85224824090166,6,296.07208600326,17.39415868845053,393.8177599748054,10.342917845287733,23.717599371984154,NO
1.278032289154489,1.3821034923683264,10.828290966570517,2.1932556987515435,6.0,79.0,4.525685491865859,5,304.77320237169346,18.618733359594433,396.86421571414354,11.84212150904947,17.141379734039923,NO
1.9849220402454548,0.03789899141616786,2.8121540798881783,0.5228959459965453,7.0,93.0,3.013121942408902,4,193.83728813066588,19.2451287075488,394.2987240320419,6.641753759204794,38.88573203067867,NO
1.5187184228556292,0.49070764552517093,4.565573060686713,1.046874365076107,7.0,74.0,3.6482080455856236,4,270.69591510342394,17.98797488938914,394.45355286623374,8.542613631125896,24.292159774484105,NO
0.2422138722275381,40.29423709645671,6.73408518943118,0.5826534842829536,8.0,29.0,5.732273675978767,5,254.02549336812658,17.903501150075932,394.1818778933963,4.468064232363562,33.28847867640486,YES
0.7594094991102197,0.06487326932336812,11.051871869710196,1.3744357204070523,6.0,96.0,3.6939011897959917,6,432.6155646729809,19.691517099918915,398.00934362845845,17.90315088572124,18.78620780632506,NO
2.2562765434763863,2.443858296842865,10.872476252732344,2.7720502333831605,6.0,91.0,3.3254312111039024,5,304.3260342388836,18.91348325442251,396.60747188429934,12.133454776528158,19.994323663882728,NO
2.4130861345567234,0.11880911854714127,8.671118601824128,0.7282273939315975,7.0,91.0,3.6707449857213663,6,385.67994817230186,20.981876271260564,392.7761150015434,12.702398216298334,21.052431917141398,NO
0.5760427242613612,1.3052495539052846,14.552472662533178,0.5904107565921195,7.0,31.0,7.053006038155494,5,289.3399763286333,17.376465745110238,397.6753722962812,6.809616223080874,29.644237138961056,NO
0.42044079695424996,56.25580317747432,2.3866811816985694,1.2198685523317345,7.0,32.0,9.094879443047178,2,301.3266101745188,15.349813191695365,395.2452369813444,9.09855838710953,22.3933199452325,NO
1.8382033610020585,1.4745421722340475,20.590334531127542,2.476311250013536,8.0,94.0,3.4512807080524697,6,403.84332229779517,14.755498918452236,339.8893664412447,6.630101669293998,28.090200837391237,YES
1.2860017210310464,0.5962788050688715,4.090958703595216,0.6246561207338355,6.0,48.0,5.338414395610727,6,296.6238216279941,16.884256603321823,394.07853621667863,10.685070272626314,23.51906761655731,NO
0.6049975660892414,13.477993666213871,9.601411571789091,0.8098390424269248,6.0,86.0,7.5847621482502685,6,311.9959143331552,16.7762440848579,388.3466578430557,19.181952624820884,19.542797947075382,NO
2.3458252878312646,0.6359722174540905,8.424037027889879,1.696067198969447,7.0,95.0,5.3921803895741185,5,307.8518552169122,22.265681156196738,359.0831510701684,18.712392099152773,13.118753639554972,NO
0.580886288735309,0.35464614410092515,11.546647998468918,1.3072916466299898,6.0,66.0,3.1160561451712527,8,392.10184388110054,20.370964073062364,397.4449556079333,13.54699303966782,22.611870166454825,NO
0.34149656640914616,0.1625311850872683,13.942877346260007,1.217840096317488,6.0,57.0,3.5024968735006117,6,277.1212225251941,16.6796014565486,393.69222754487896,14.372815409743003,24.265617895248013,YES
0.9647777504016709,2.10451500709958,10.122141685892533,1.302868375633882,7.0,56.0,3.345218610215871,5,304.54233109708656,19.87717710734314,397.0456993674089,7.1052460214362245,22.688809631849796,NO
1.5393183549238438,20.258653764919895,5.210197570585759,2.827427242513502,9.0,67.0,3.06417636591453,6,264.05071456979,13.235648912674014,385.0065472689918,7.880882589566917,52.128605271364435,NO
0.6827088223158377,2.0514046127998737,10.90786399087707,1.3258693035279503,6.0,54.0,4.030236732402752,5,277.54568510627274,19.13212590504162,391.2864099809281,17.27815606234863,22.403115250121683,YES
9.900919363584785,0.04928502001618944,18.69015114183852,1.2822498443968167,7.0,98.0,2.3484004879232985,24,666.5688570207652,21.573272029030093,387.45774955768445,20.555808071400897,17.19138356010506,NO
6.7402517021182735,0.511427577374742,18.191079907232844,1.140823117090421,7.0,98.0,1.6766953578924413,26,667.5640531443622,20.42420466919488,375.6224342618216,4.180846694971707,50.05178123393927,YES
0.9827543515196857,0.3656849744814878,11.001849220548426,1.201137137843895,6.0,59.0,4.334429883681794,5,277.67390759676647,19.388789926022117,381.65652798779223,15.716910217065298,25.038073828798677,YES
1.11925542394754,1.5997166668829288,13.165244698968984,0.774356329885238,7.0,76.0,4.4866500833046725,6,398.5078190767425,20.33536360944774,373.8808403685075,13.795278954189774,20.05297564695475,NO
1.0432728367151753,2.2356114888620526,8.356244297422073,0.9915837864373296,9.0,41.0,5.098195681863306,6,287.94269465279945,20.069952446189927,398.27584797406405,7.22919319437831,25.663805411680563,NO
1.98996120953578,70.73984621837403,2.3369931131124795,0.9195429296065869,8.0,48.0,8.212684242326812,6,358.75002714315536,16.5940314902316,392.73585806319335,7.943531962565488,26.172285469093122,NO
0.7165951187661972,1.1157740765009843,7.101955768976887,1.3623955499093294,7.0,41.0,7.22575810986062,4,234.26771558252537,18.30930076452363,390.06165407853007,11.617769223658064,21.72686969057013,NO
0.8444195856850563,40.803988901354,7.241673055205574,2.4727346268023425,7.0,44.0,4.645240806463203,5,254.91751087691597,18.292896203518982,397.8931265512854,3.1601882987881273,32.59611166648198,NO
7.926671828277459,0.23273833017993156,18.73416079501231,1.643111951914341,-1.0,100.0,2.519938973023785,24,666.380352198517,20.609625814837628,304.60438289635715,20.223176767262828,13.339755159105854,NO
4.160382759573651,1.243190594719025,27.02841257905206,1.7710189044734026,6.0,70.0,3.3783560625950617,2,188.86508875540272,19.72242177671167,389.8828762387362,14.503500750835357,22.508134570162756,NO
0.4849170965396047,0.6104643817314933,7.345856962964966,2.0961519416761636,-1.0,87.0,3.9189546582584445,9,307.0367299455863,17.58426807947079,388.25493272949336,3.442871942189108,37.9699076299154,NO
3.081017975856878,0.30655893727259553,19.81144761751829,0.7660364088456795,7.0,79.0,3.1348090537759443,5,403.5514549634582,14.759655576428376,228.0233180304138,13.244535657996241,24.153443743030564,NO
0.2512804991402864,1.5566274072889656,4.813320282597371,0.9867136135341701,7.0,75.0,3.1281985787489033,6,297.10644454911665,16.683069616905584,391.4686972042037,7.469883649489516,30.506814548350132,NO
1.0566128660442091,0.7798026024207118,12.31441549135332,0.9692799798306445,9.0,92.0,4.405664309272936,2,273.49212786483014,21.426083346430374,397.47294745475904,7.159013345326844,24.316481263426542,NO
1.615685299986972,1.2475765478644656,9.62628254267322,1.4441054622301825,6.0,69.0,3.960253010405512,6,279.74238026479384,21.093142252190344,397.8542206533537,10.156089569402369,20.352418615547638,NO
0.7224196622399878,0.1143083063165763,4.374960128862196,2.544577502999819,7.0,84.0,4.363721711856612,5,297.6166317795602,18.734425817768173,396.5068207749351,9.040114694738614,24.657438157534013,NO
3.6491993469993016,30.72654992848433,5.48486016569825,1.1229846013415938,7.0,53.0,8.558001529674552,7,300.20335069922305,17.18081999786183,372.815214180622,12.608759489713352,22.236476345182236,NO
0.6441812805401108,22.534824257522203,6.962526504968196,2.194876055458457,7.0,23.0,7.317311380788237,5,243.11863477253144,18.436826592323595,398.1913026980266,5.395467842356524,26.95202340991674,NO
1.945302005114355,20.17314514767929,5.0265489638391205,1.1524478820136488,9.0,87.0,2.3013438194506968,5,264.32205783557737,13.121305669378042,390.86309577266104,5.236864763766042,50.1116468886476,NO
0.8838967889279163,40.48632481781799,7.392131983954929,2.248133934978915,7.0,34.0,5.627092664300459,4,254.98015120628355,17.72841581166565,398.100717760129,3.702018339447921,32.54234182588518,YES
0.5412249688690328,0.3407966182685196,12.264852422680065,1.7671965831461909,7.0,71.0,2.555617097691683,2,273.5609481034747,21.145350605477017,392.4578343535996,11.52862909012381,24.563662798959264,NO
1.9868681854085948,0.9277084340508611,7.517271835502218,0.9391033528637718,7.0,61.0,5.508955564058653,4,242.57109514959473,18.548075896051547,394.4099884115286,4.905262595102667,35.65286119518003,NO
0.4190233511889139,1.1829541049318166,10.719217881616483,1.4549551972117247,6.0,43.0,4.522403497802926,5,277.7650790012568,18.99195184041027,394.6575074904276,9.74355148877468,26.30441497968595,NO
3.319886800953971,0.45381318506852397,20.473365583362536,1.1249730078838813,5.0,96.0,1.7637997118617186,7,403.263589874891,16.448338106537012,357.1467920577292,28.621804968501717,18.372417199763717,NO
0.3392230348538391,26.342915348687647,5.438047118054701,0.665572184905615,7.0,69.0,9.64989037904962,9,284.90110972358195,20.36563728920124,397.29677332699805,8.609718503973388,22.869913259853586,NO
2.712444732823574,2.377114323398964,9.31085265024649,1.0717897978961644,7.0,92.0,4.058229723660893,5,307.63294480121846,21.995051932058384,396.9651372438875,20.552331884559283,16.32717875346016,NO
0.671968393744855,0.5614536561385338,21.988879584972914,1.903837729206133,7.0,99.0,3.464459072738017,5,439.45029180234525,21.25966576883914,395.7708327020368,18.564803893217093,18.26469907529164,NO
0.42845225518721075,0.5593544222856061,10.71510130468256,0.6839116886572827,7.0,29.0,3.33151257207506,6,393.1830103066185,21.136660073788946,393.33818176528536,17.846231914018357,23.57313145292871,NO
