0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.12669324082196592,0.01330946255351602,-0.4183316643679919,0.17793886012151047,0.2742759895275988,0.11538461538461539,0.22967415147994935,0.8139241202989771,0.9420791697433825,0.3390282623812498,0.4285714285714286,0.9898989898989901,1.0,0.0,15.750792462682243
0.10548004419423074,0.4121521289924144,-0.5314455408702622,0.12794229745864683,0.3279232327968501,0.15384615384615385,0.12768540254831012,0.4348169639354098,0.9926567693516238,0.054369754675282385,0.5714285714285714,0.41414141414141414,1.0,0.0,34.212010105809206
0.03355868603839818,0.7996184888082996,-1.1444130340189502,0.05683148151473405,0.5996594108509437,0.11538461538461539,0.1773930660112542,0.37280624812980867,0.9810491810551824,0.13275434041220358,0.4285714285714286,0.29292929292929293,1.0,0.0,25.48131533318666
0.03951363143319597,0.005451016062832404,-0.3841255098276678,0.07321231108188786,0.3683366882277514,0.15384615384615385,0.08917700484035235,0.5561109676771656,0.9825939770612984,0.5114749700442586,0.4285714285714286,0.8383838383838385,1.0,0.0,18.42314126282376
0.23334420986946686,0.00391180824006048,0.28499203027421366,0.20946644074511453,0.40950835740940966,0.19230769230769232,0.40376444265111194,0.6715000069284438,0.9347324334347744,0.3042198557782517,0.2857142857142857,0.7272727272727274,1.0,0.0,20.509076899165613
0.10086372636410267,0.004706285934107106,-0.21582220205067187,0.16604943411143522,0.20252625195787416,0.19230769230769232,0.3747515688751513,0.7828716387035914,0.986088619438851,0.2597927486756548,0.4285714285714286,0.6359977380833584,1.0,0.0,30.034643391592937
0.4321879339963317,0.006668885491885975,1.0511181258333342,0.29074308033636187,0.10710818651986087,0.9230769230769231,0.9121406747003584,0.7095008633966458,0.1281146257201721,0.4870254096218724,0.4285714285714286,0.8484848484848486,1.0,0.0,14.101404134454196
0.0033133088982780796,0.7940228154386996,-0.7465948329076142,0.12060229745238246,0.3294767078301153,0.15384615384615385,0.11223487731220227,0.6584310998843232,0.9956887567013699,0.10625094613732777,0.4285714285714286,0.22222222222222224,1.0,0.0,29.16466033501269
0.033740688768811984,0.3079183184591055,-0.6427300689251417,0.7063316386691245,0.3914294124427176,0.2307692307692308,0.21776192481971485,0.348405528156853,0.9499842228832874,0.16722144930298039,0.5714285714285714,0.17171717171717174,1.0,0.0,23.971507516591203
0.13063750132254562,0.0006552362232681174,0.16134223209958876,0.23908625543018072,0.3422340313916634,0.11538461538461539,0.17152992354807856,0.5494959706830642,0.9880624262780634,0.6629195135898022,0.4285714285714286,0.8787878787878789,0.0,1.0,19.797476965047764
0.16984465541853402,0.2180488514679093,-0.5869309913905592,0.18443554412318633,0.7052268640721293,0.2307692307692308,0.27310262547123215,0.6246917593731791,0.930728836190131,0.32356141769952484,0.4285714285714286,0.7474747474747475,1.0,0.0,17.843712393364946
0.0871855146532064,0.0007004540114561246,-0.898728681763786,0.2584431694955578,0.146952183346008,0.038461538461538464,0.15774009318612564,0.5456582262556053,0.9801631562342026,0.22684015411843353,0.4285714285714286,0.6464646464646465,1.0,0.0,24.267806684473378
0.3874003193283765,0.0012342276295683164,1.2816959266182228,0.22726345993448058,0.20781608255625056,0.8846153846153847,0.9134326351061917,0.7856056835126384,0.9858831766545196,0.37117634011651207,0.4285714285714286,0.7272727272727274,1.0,0.0,23.524915387453085
0.03562089793341133,0.013473235193163612,0.30919619718340957,0.1709827388470884,0.30472469403892266,0.19230769230769232,0.40167898013161435,0.5523338338218653,0.9926487872718953,0.23909886014484608,0.4285714285714286,0.3535353535353536,1.0,0.0,21.189792694401344
0.0254857263844005,0.4116547226861325,-0.5141399252211724,0.07236054984132725,0.2384306589164073,0.11538461538461539,0.1289890175930925,0.4966242328475221,0.9922317599520749,0.18892960655320482,0.4285714285714286,0.31313131313131315,1.0,0.0,30.382813486333426
0.0723234001201737,0.005155140485235988,0.014301660565680671,0.10444730062487081,0.17061977325227135,0.2307692307692308,0.3877888345590262,0.6531377054143863,0.9928805265452731,0.5885202645140566,0.2857142857142857,0.7171717171717172,1.0,0.0,20.358279525389037
0.0597245638139813,0.006362030601184526,-0.07417344742415537,0.06578333392922889,0.17796058227158096,0.19230769230769232,0.38956705658220075,0.7255994106927706,0.9903264105588179,0.41820065942285956,0.2857142857142857,0.7171717171717172,1.0,0.0,18.95179266363031
0.23425589391823806,0.25880042320459135,-0.7112985929684678,0.01789840423381331,0.3753928870134277,0.11538461538461539,0.17985004086970785,0.6187252797956522,0.994480493244163,0.16423426001139985,0.4285714285714286,0.3030303030303031,1.0,0.0,27.09063662540551
0.2345873036799292,0.004859824375511909,1.294511403998912,0.2794810671481256,0.0585895247503011,0.19230769230769232,0.4118871788191463,0.2262888761792179,0.8493962331486686,0.13234422306767274,0.4285714285714286,0.9090909090909092,0.0,1.0,27.548644446351968
0.39006778647066337,0.003364405839129729,1.0417990144951659,0.171931483095531,0.15354085055136335,0.8846153846153847,0.9109215237973016,0.7806897807741102,0.828154463905968,0.5901013957841559,0.5714285714285714,0.9292929292929294,1.0,0.0,19.185681531468436
0.04155283596210881,0.814453857816641,-1.2999581098752278,0.25591183776723947,0.48668754969156297,0.07692307692307693,0.30626058227770697,0.30790595572813584,0.9883151334677207,0.109914008574231,0.5714285714285714,0.14141414141414144,1.0,0.0,42.67131618978736
0.05200150377843154,0.7412080601287936,-1.1319813972481865,0.2820498833130811,0.3918923237205915,0.07692307692307693,0.12451789239354094,0.4992988741083426,0.989891715825341,0.02676593363632828,0.4285714285714286,0.14141414141414144,1.0,0.0,35.336651066740394
0.22715498105894452,0.004061140866291462,1.54163351171861,0.3980915097607438,0.020296355726084334,0.15384615384615385,0.41171250683462085,0.16727832016986777,0.8925727206363908,0.7962756182321574,0.2857142857142857,0.9191919191919193,1.0,0.0,18.38378472324578
0.08133057060140035,0.014900085143088467,-0.675553577097224,0.3856874482866577,0.3109242544649717,0.2307692307692308,0.1755901695429481,0.8113440959600824,0.9870800331738024,0.29746012787070497,0.4285714285714286,0.2727272727272727,1.0,0.0,26.42665659719311
0.1160927679738315,0.229902257247087,-0.7518936801835407,0.25311062088061664,0.6968896442052708,0.2692307692307693,0.2718115289331328,0.5937777990662534,0.9303624350952381,0.3179549002306416,0.2857142857142857,0.7474747474747475,1.0,0.0,18.249440354918203
0.36513914410462894,0.004869261320740657,1.2253202551247186,0.2726808109547486,0.15892506849303573,0.9230769230769231,0.912741127031069,0.6660178755416621,0.8820864716653452,0.41118530728628866,0.2857142857142857,0.6359977380833584,0.0,1.0,16.837366542758673
0.3050561000057775,0.0002743612560906626,1.3276533277876312,0.38407471865759657,0.13075695644847232,0.2307692307692308,0.4111832732948903,0.2342518828488882,0.2232556065228178,0.42649519624832494,0.4285714285714286,0.8080808080808082,0.0,1.0,16.99009118508034
0.1944146221183517,0.004076085655245422,1.3441095361283746,0.4196833265751191,0.1437340476489001,0.15384615384615385,0.41127755457615617,0.19546925599724818,0.9729499093266255,0.06778610673247401,0.7142857142857142,0.9292929292929294,0.0,1.0,50.14034377002393
0.009516182764025435,0.8041582090645555,-1.1147207513644497,0.13899911570607826,0.4781739766023399,0.11538461538461539,0.28651079952847675,0.3671627907248709,0.9919375033486855,0.295299361637331,0.4285714285714286,0.2828282828282829,1.0,0.0,19.915695178465324
0.08114295279995742,0.5956619291062123,-1.1666403412593143,0.31872984836870266,0.4781590728578797,0.11538461538461539,0.14866007035671963,0.2523449501174344,0.9424306703845986,0.11444751058667291,0.4285714285714286,0.16161616161616163,1.0,0.0,29.400443393532207
0.06686250039214377,0.009761920787100803,-0.04277967080130847,0.3291489966968407,0.3283383150038916,0.2692307692307693,0.4671898644204843,0.5124972003393307,0.97817826325079,0.39864646844055823,0.2857142857142857,0.6363636363636365,1.0,0.0,21.22105170000762
0.19247231276137475,0.032079081512501426,1.3096536632313525,0.2355579323585478,0.12075084568655395,0.15384615384615385,0.41143717806259333,0.19439852973697325,0.9114988501355255,0.1664404434764828,0.4285714285714286,0.9898989898989901,1.0,0.0,24.101688442162136
0.9322197644869437,0.008211852425977063,1.0819566512920054,0.559983790361141,0.08198712038290604,0.8846153846153847,0.9114425444793888,0.7269231094747866,0.9421483009234204,0.5599801229540151,0.4285714285714286,0.9898989898989901,1.0,0.0,12.717828541632306
0.29912952924186575,0.009805225506768944,1.429621746331439,0.4441839374586053,0.10009157659469828,0.15384615384615385,0.4128438195646153,0.16622157077075528,0.9283657168612813,0.09250584027899919,0.7142857142857142,0.9393939393939394,1.0,0.0,51.371546602962574
0.061846417840384985,0.0032226078141384547,2.5053972144725902,0.48061173632853527,0.12270441929436648,0.15384615384615385,0.997834770440406,0.7111486281162358,0.992004168432331,0.35096245296704504,0.2857142857142857,0.8181818181818182,1.0,0.0,20.38440502605437
0.5632713608424177,0.0022499303744938485,1.330217783587915,0.2731793012292786,0.08302159577804152,0.9230769230769231,0.9109228942072916,0.7848112366564319,0.8860205928242492,0.2453274590903354,0.0,0.8686868686868688,1.0,0.0,27.980558807275035
0.02018483077514846,0.005110871895102351,-0.5177515693953949,0.15209167842170354,0.3635317002974248,0.19230769230769232,0.0705421446142484,0.7110139675359481,0.9875015016033166,0.2605915231862971,0.4285714285714286,0.585858585858586,1.0,0.0,20.003493161804588
0.34793518162827947,0.007533531127861358,1.084788248391898,0.1665166175540211,0.17029386327303153,0.9615384615384616,0.9107546093177885,0.7097083975695373,0.790430082903959,0.38190997331265647,0.2857142857142857,0.9191919191919193,1.0,0.0,22.296292438454977
0.03497363569522081,0.019631213775959486,-0.013772601429015145,0.05136102142641874,0.13832923145788764,0.19230769230769232,0.46861100377205683,0.4324405827622819,0.988893834848731,0.4324766357105899,0.5714285714285714,0.6359977380833584,1.0,0.0,19.412585680764938
0.11345046683613724,0.004857120438900279,-0.32527991301958864,0.8925562515670724,0.3063787501355463,0.11538461538461539,0.22833085840975337,0.8116276517512073,0.9665065160427022,0.14162419818878436,0.5714285714285714,0.2727272727272727,1.0,0.0,24.128730345991663
0.003621870228262463,0.5924147214397056,-1.1224664720695212,0.07406236239213854,0.48151554597368534,0.0,0.14849984697565938,0.24012364448456625,0.9851870167075769,0.12062809387905787,0.5714285714285714,0.07070707070707072,1.0,0.0,31.392462455257995
0.2740473246914385,0.013788457193031173,1.2707841205366157,0.3776195150164475,0.07001458963155499,0.15384615384615385,0.41150011024265615,0.22738168511488066,0.22480254803476474,0.4362113641941478,0.2857142857142857,0.9191919191919193,1.0,0.0,13.229776460885578
0.048521332196546814,0.7908817810756672,-1.1401201676682597,0.38379534286747174,0.8052158279046684,0.15384615384615385,0.2808119161776443,0.8070008032517018,0.9567209222789338,0.23636968957775886,0.4285714285714286,0.19191919191919193,1.0,0.0,19.399456636596614
0.09675623867586175,0.01477491918599377,0.018197653368422325,0.22294580831259628,0.3465472776985743,0.11538461538461539,0.22483374860786837,0.6452732543301751,0.9418434391840388,0.25196402807279666,0.2857142857142857,0.15151515151515152,1.0,0.0,22.909805256344875
0.08659061317208033,0.22835487422692183,-0.7267016515110989,0.2397635578970099,0.5745771501846,0.2307692307692308,0.27363946836163483,0.6801223051191809,0.9420536212139341,0.10298886995403117,0.4285714285714286,0.07070707070707072,1.0,0.0,25.8707441892427
0.09557072511603572,0.8375661901664809,-0.9710644193844781,0.19850339723391405,0.6550003643508782,0.11538461538461539,0.31481597816661006,0.4587144552075235,0.9829500166274826,0.150323994754186,0.4285714285714286,0.2525252525252526,1.0,0.0,23.75297573519438
0.3760399538890018,0.008802382118891493,1.0688257221631121,0.21438958676162642,0.08670833031659825,0.8846153846153847,0.910837054087007,0.7062332518018923,0.8765077398492127,0.3862236891579164,0.5714285714285714,0.888888888888889,1.0,0.0,20.6350388107484
0.022155204629490704,0.8426504776920104,-0.8535842841937777,0.03425029236380478,0.681293524241662,0.15384615384615385,0.3117768908143333,0.4818975383284396,0.9821324130056979,0.169384063416691,0.5714285714285714,0.2525252525252526,1.0,0.0,24.587431131701383
0.05177124806296362,0.1306845157298051,-0.5829716166441467,0.040767955530194994,0.4606214350641204,0.11538461538461539,0.3024685931001175,0.5541644328660433,0.9926143331365528,0.22210834299103818,0.4285714285714286,0.3030303030303031,1.0,0.0,21.08863827225388
0.12658573387412686,0.2909560066347811,0.7564667480555737,0.13665537831991148,0.24290932805472215,0.15384615384615385,0.1584078805494334,0.5549494459739022,0.986572651959294,0.19188027972856952,0.4285714285714286,0.5151515151515152,1.0,0.0,23.98253498694008
0.3533391475012605,0.0037549064796153398,1.2961410661641255,0.1607167833656423,0.17687055606977875,0.15384615384615385,0.41146654783280706,0.26234667779667276,0.9248839673950935,0.06389958317155156,0.7142857142857142,0.9494949494949496,1.0,0.0,51.41361873524561
0.3788351909559301,0.0060978037269924425,1.0603909982565631,0.07997100832155246,0.24504500000469925,0.8846153846153847,0.9112604673350087,0.7202075599205686,0.9828652314768118,0.4042808084360611,0.4285714285714286,0.7272727272727274,1.0,0.0,23.62930854359456
0.03800055519044422,0.2235073982060911,-0.39240700758266706,0.22989108499148067,0.6182144130988745,0.2307692307692308,0.2759123031516861,0.6459559927801724,0.9402488519839285,0.2697396279740317,0.4285714285714286,0.7676767676767677,1.0,0.0,22.37720846870577
0.13954666414293668,0.003263141941075912,1.7840219024962205,0.49476174804218287,0.04213535960974743,0.15384615384615385,0.47603655366403747,0.8565348742726795,0.9814331483659106,0.598877112676811,0.7142857142857142,0.9595959595959597,1.0,0.0,14.620748642291016
0.21602188736262576,0.0037231477781073234,-0.40740085124919784,0.5420938328861413,0.18872339257070558,0.3076923076923077,0.22917999559783125,0.40822287013637704,0.9479510615250147,0.0972214945696685,0.5714285714285714,0.686868686868687,1.0,0.0,49.86325996588703
0.24840306560599193,0.005885849472824433,0.013076724667996078,0.04073080533578624,0.1964800070541871,0.19230769230769232,0.22328315501610968,0.5863978414675355,0.8809301640389979,0.3960880760739606,0.2857142857142857,0.6359977380833584,1.0,0.0,16.47649172164565
0.36772434814619565,0.008788882625310645,1.3968081082552393,0.2985143482933944,0.13946455058734505,0.2307692307692308,0.41302206093090227,0.19136287209044522,0.9916515972059309,0.7230313353649966,0.5714285714285714,0.9898989898989901,1.0,0.0,16.061165865638486
0.007725200126278286,0.014697420404834698,0.4324827553582253,0.18189119901312753,0.26829765481962686,0.15384615384615385,0.4042300724809354,0.5284945206879568,0.9905350951580152,0.2253731861606598,0.2857142857142857,0.3434343434343434,1.0,0.0,20.64437921798308
0.9036677477552816,0.0077901909389690785,1.0586255751675713,0.53474504649712,0.05724176905854256,0.9230769230769231,0.9116986205213271,0.7075044175193634,0.8459194559281233,0.8615317492070659,0.4285714285714286,0.7777777777777779,1.0,0.0,6.697361429932089
0.5989029509573031,0.013312883834077494,1.1822406702705506,0.6961114479471294,0.18531660856399734,0.9230769230769231,0.912171810560646,0.6499282531878048,0.9849604194447836,0.26439979725175405,0.4285714285714286,0.888888888888889,1.0,0.0,21.63381812819313
0.02749333736878077,0.5414905082923925,-0.47535650112932426,0.3297759546200765,0.5301259618232235,0.19230769230769232,0.20174499770656845,0.4194135923570308,0.9296944639821999,0.25400243524628524,0.5714285714285714,0.21212121212121213,1.0,0.0,26.310454360636403
0.023669371834715427,0.002876028845674647,-0.489997762037423,0.24707842391478105,0.4606936090065085,0.07692307692307693,0.10558782637785474,0.48248695717826107,0.9821069597746452,0.08067513383562586,0.4285714285714286,0.595959595959596,1.0,0.0,34.73831630943839
0.07950242262998534,0.4462679229596944,-1.118135321784153,0.4107813622624211,0.2908011916583036,0.15384615384615385,0.4013631527486265,0.3862013101044335,0.9914064803623732,0.12162106236520309,0.5714285714285714,0.3737373737373738,1.0,0.0,35.66133236238875
0.05475509215221881,0.2801688948624904,0.73699011439355,0.31983937999048195,0.21001882089749585,0.11538461538461539,0.15977444838847593,0.5612268303721062,0.9917192470631435,0.28462520309644185,0.4285714285714286,0.7474747474747475,1.0,0.0,22.077864947589283
0.07763721417229137,0.01001110016762487,1.6026445893357546,0.4188532512529367,0.12608631275018628,0.15384615384615385,0.477864318658799,0.7938285361915269,0.9748035862244752,0.399388756048432,0.2857142857142857,0.9494949494949496,1.0,0.0,18.83631784868572
0.013433893422615258,0.004529210308792626,-1.0841797904242254,0.2460269086648265,0.4362537177269202,0.11538461538461539,0.4626641887636472,0.46652421687762,0.9369723027482308,0.21500105033043013,0.2857142857142857,0.15151515151515152,1.0,0.0,22.84191350787093
0.1546602253555533,0.2509579689370204,-0.7781997532485825,0.2299283902333645,0.4298610382682215,0.15384615384615385,0.1798938817597185,0.5981458181408941,0.9937727491029749,0.16081245808453917,0.4285714285714286,0.31313131313131315,1.0,0.0,28.102514486619384
0.08334035010503398,0.33014265446042895,-1.1828508218395795,0.05506644280716172,0.22592196876052406,0.2692307692307693,0.07024104836090317,0.6421317670664859,0.9837350107743925,0.15275215534625716,0.4285714285714286,0.3939393939393939,1.0,0.0,36.311785072411375
0.08986555318550826,0.0034422856738035375,-1.220709869415731,0.2149298828022296,0.28342236042100477,0.07692307692307693,0.014906013329915035,0.6329813941166569,0.9913565264175581,0.23859118611421085,0.4285714285714286,0.6060606060606062,1.0,0.0,36.734953020389504
0.031554864346078446,0.009518984109965937,-0.9498570879207864,0.3791901263674563,0.6734139685873373,0.11538461538461539,0.3151670850058385,0.6505098899460335,0.9633741020985876,0.2839251623122671,0.4285714285714286,0.46464646464646464,1.0,0.0,18.48616842698341
0.019222216535085643,0.008561638278197432,-0.49732622520203584,0.16296591878062136,0.3146626484352659,0.038461538461538464,0.10593373465047973,0.5251941666391737,0.9843309841184598,0.09021498108376813,0.5714285714285714,0.6060606060606062,1.0,0.0,35.74601604246537
0.3926941819029745,0.012742172103594738,1.1797508856238286,0.12738717706767627,0.21527356542467158,0.8846153846153847,0.9108883991413845,0.7513998992977431,0.9771857773866868,0.36048411775504174,0.4285714285714286,0.7979797979797981,1.0,0.0,22.848858357651917
0.17940662421695722,0.009026062878194597,-0.6607000802194524,0.05962707957374064,0.20499316426878617,0.2692307692307693,0.22864060522092106,0.46275099670267306,0.9773895453384999,0.25170334307458847,0.5714285714285714,0.7575757575757577,0.0,1.0,27.85075945817924
0.17664017362101042,0.013407576605399854,-0.3304988001674677,0.3746932723934526,0.2787896212739635,0.11538461538461539,0.23210472471459292,0.7919097386368608,0.9470104327978689,0.38335985539060374,0.4285714285714286,0.9898989898989901,1.0,0.0,14.879159603352925
0.019913251238780474,0.7504724701887138,-1.0336866369953412,0.1461230841926899,0.3865328764146286,0.11538461538461539,0.12434149074977263,0.5396433730759456,0.9892050419799143,0.04793955826559206,0.4285714285714286,0.14141414141414144,1.0,0.0,35.98358168822485
0.7270086686680521,0.0031895682162237865,1.0906392906711788,0.4462566144272876,0.10521704617193514,0.9615384615384616,0.9125531015813817,0.7482461104559412,0.9817265880406321,0.5335954966378758,0.2857142857142857,0.9797979797979799,1.0,0.0,10.595071763200773
0.04091573960247361,0.004288018184496731,-0.027516602952955667,0.09361044859320986,0.2900119982454091,0.15384615384615385,0.17412841072182855,0.5141493767429219,0.9872301582023033,0.3082839588900734,0.2857142857142857,0.5050505050505051,1.0,0.0,25.2481328901362
0.035978954174270404,0.0034401591227452353,-1.0689434837319405,0.05283547631915142,0.34423851941147754,0.15384615384615385,0.4641901894821678,0.4227603524745147,0.9556007246822666,0.25001726829575405,0.4285714285714286,0.24242424242424246,1.0,0.0,19.88011233461855
0.07023853481705597,0.3987064557606977,-0.5981359449618935,0.17300292784683932,0.28671061826829736,0.11538461538461539,0.1274793413000515,0.4623214378986531,0.9861059764657293,0.08396245997947713,0.7142857142857142,0.26262626262626265,0.0,1.0,33.529009501255416
0.12096325218706457,0.005421373369919921,-0.14969100029068252,0.29377298359311566,0.1064211318345323,0.19230769230769232,0.37598420025600926,0.8383197009617456,0.9772680058380439,0.41544206445561094,0.5714285714285714,0.8989898989898991,1.0,0.0,20.34227301129082
0.04506234691936945,0.007298490915677292,2.556436100182472,0.19478245612928044,0.06469659387017773,0.15384615384615385,0.9969453386981695,0.7014871932094391,0.7956980335058299,0.8362332709509047,0.4285714285714286,0.9696969696969697,1.0,0.0,9.731424374131596
0.012636505760807498,0.44445889910389974,-1.0262023715396071,0.22602728414541326,0.31251920286571483,0.15384615384615385,0.40259635594538673,0.2566995080629719,0.9562770933161044,0.1145095174769655,0.4285714285714286,0.2727272727272727,1.0,0.0,30.7170263185481
0.04913404863776939,0.5508295386384182,-0.8119250824867272,0.1910295983765171,0.37754970811978633,0.15384615384615385,0.34917306802101006,0.5113012713466254,0.992594484098254,0.16725300308257637,0.4285714285714286,0.5555555555555556,1.0,0.0,24.165298380190123
0.08048590731776482,0.005062894987326443,1.717775676124046,0.41983170300052897,0.13057724328591544,0.11538461538461539,0.47542207933389385,0.7531302262852062,0.9817771445232801,0.6042081552772607,0.4285714285714286,0.9696969696969697,1.0,0.0,14.548706093073667
0.12636565013460244,0.011766614321643474,1.2814481838233596,0.26558270783007265,0.06255864480019002,0.2307692307692308,0.4115024918973656,0.3719025303142629,0.9141745810837114,0.19294024783154562,0.4285714285714286,0.9898989898989901,1.0,0.0,24.072462558104
0.23032891759817414,0.0017087492407814465,1.6956596468112017,0.29052498312576047,0.034404212504409115,0.11538461538461539,0.47608445645133995,0.7375605713951137,0.9916082015991904,0.9674179755289166,0.2857142857142857,0.9898989898989901,1.0,0.0,14.791566267871534
0.10614012659095375,0.5471294113000763,-0.987996596652429,0.15810993602614912,0.37032071479425166,0.19230769230769232,0.34895520397138197,0.44475536590725095,0.9936692541379987,0.18124413309667248,0.5714285714285714,0.5454545454545455,1.0,0.0,24.792605604678613
0.016991872646201934,0.0022654218429444917,0.34229404761756776,0.2970088952041513,0.3260871438278301,0.15384615384615385,0.4012411263343993,0.5645222413127158,0.9871130496327519,0.2069961054055702,0.4285714285714286,0.030303030303030304,1.0,0.0,25.293640674076997
0.1274729038937365,0.2273377301010408,-0.6787983194155705,0.238340779252134,0.5001659395321256,0.11538461538461539,0.10812174567047078,0.4152415818701687,0.9928789808366767,0.1968225150655967,0.2857142857142857,0.19191919191919193,1.0,0.0,23.76777048615759
0.13439519124899924,0.39486655435819695,-0.6488923240356027,0.14331914757815153,0.27889557755882916,0.15384615384615385,0.12790318676170254,0.4325813546045245,0.9940011678016833,0.11153499530477126,0.4285714285714286,0.3030303030303031,0.0,1.0,33.525929186102296
0.7130847884314702,0.004416345483309514,1.143178544684525,0.5356051278692455,0.09765963162594274,0.8846153846153847,0.9124495234136554,0.7277453163205334,0.9851195010350018,0.48966580487819183,0.2857142857142857,0.9494949494949496,1.0,0.0,15.63789235741448
0.17546410256133527,0.018971459512565007,-0.978716173636792,0.21541379933079938,0.1329914004203768,0.2307692307692308,0.20881133128841872,0.42174961233583463,0.9780392831273664,0.20436118445197018,0.4285714285714286,0.7373737373737375,1.0,0.0,29.90305490894611
0.03819013404988499,0.008778349145937938,-0.9557622162934917,0.5320478868411868,0.2520962094021512,0.19230769230769232,0.20988557530368562,0.37261584425871663,0.9789252677275542,0.17102613749991807,0.4285714285714286,0.7373737373737375,1.0,0.0,30.518345785282296
0.056346237556524854,0.0005364746570086001,-0.5476520185740011,0.17263597529501054,0.2927474663496768,0.3076923076923077,0.23007897720317,0.48548995832151576,0.9704931277658074,0.2622594148740298,0.7142857142857142,0.7474747474747475,0.0,1.0,25.787994274791497
0.13933677869539027,0.005670879313822133,1.2648696079702655,0.09804920537940517,0.1686411732984564,0.19230769230769232,0.41285002970789003,0.19846141350599922,0.7341525772915988,0.38277756814840885,0.2857142857142857,0.9494949494949496,1.0,0.0,17.537561671179308
0.7540302143247867,0.022055927769444046,1.108575017885332,0.2340230001501378,0.08772211208234668,0.8846153846153847,0.9132280627796343,0.6588672737941981,0.20972115949929887,0.47140611347364153,0.4285714285714286,0.8383838383838385,1.0,0.0,15.35053881326264
0.05809286636923386,0.0038138882427253343,-0.04300128596565382,0.3922917134511793,0.22715950074795088,0.11538461538461539,0.17207077097430107,0.5729788427049647,0.9898857281189204,0.4736253088473335,0.2857142857142857,0.8989898989898991,0.0,1.0,23.16965405519825
0.009733291263965667,0.3489537834834304,-1.3309371595682717,0.4198112076092303,0.49849169726413295,0.038461538461538464,0.18610692452657768,0.23307187481077873,0.9866682946279222,0.13095485050484637,0.4285714285714286,0.4747474747474748,1.0,0.0,34.83205879490615
0.110215098165157,0.1354427858857414,-0.7085315972666556,0.08884725948330616,0.5273980466907986,0.15384615384615385,0.3027920861458571,0.7620524530862138,0.9897351310523774,0.20292933811260697,0.4285714285714286,0.20202020202020204,1.0,0.0,22.67567951155281
0.5723827171905943,0.0013412052644654752,1.2272145098428653,0.10926386776381383,0.07509651829059974,0.9230769230769231,0.9123308313683154,0.6995056544316378,0.24387207285145618,0.32622667482707207,0.5714285714285714,0.7373737373737375,1.0,0.0,17.162353825850424
0.050741874980201405,0.00668150856634619,-0.5483382914846671,0.06201297484217061,0.37634448081856936,0.07692307692307693,0.09013556002137424,0.48162709413570104,0.9850782438511846,0.2069462962754318,0.5714285714285714,0.040404040404040414,1.0,0.0,25.129435531949905
0.027015100142504352,0.557702889499496,-1.1988755219305538,0.0363116451815339,0.5236677984481757,0.07692307692307693,0.2153345537155404,0.2622114983003898,0.9862770419602914,0.2040115755533278,0.5714285714285714,0.29292929292929293,1.0,0.0,22.52512078583568
